p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
0.00444740224211355	-1.25990127952073	0.031	0.065	1	TOR1AIP1	control	-1.25990127952073
0.00445629051913052	0.802066797742795	0.092	0.057	1	OCEL1	control	0.802066797742795
0.00445765468290497	0.274587336497357	0.271	0.21	1	WAS	control	0.274587336497357
0.00446998246950434	0.301131470423547	0.102	0.065	1	MEF2C	control	0.301131470423547
0.00448285230443135	10.8054199135466	0.029	0.063	1	CEPT1	control	10.8054199135466
0.00448999182860471	2.57759614515002	0.021	0.007	1	SORT1	control	2.57759614515002
0.00449320335901928	-9.41346214140711	0.002	0.021	1	CLYBL	control	-9.41346214140711
0.00449652526198062	0.476243129069577	0.106	0.069	1	PRCP	control	0.476243129069577
0.00450301921418667	-2.68007467321602	0.002	0.021	1	ASNS	control	-2.68007467321602
0.00450301921418667	-2.68007467321602	0.002	0.021	1	ZNF439	control	-2.68007467321602
0.00450710738213051	-69.8926651956443	0.019	0.048	1	CGRRF1	control	-69.8926651956443
0.00452659117554983	-3.18474513236112	0.006	0.028	1	RP11-1399P15.1	control	-3.18474513236112
0.00453240311632815	1.61031943786834	0.021	0.007	1	KIF1B	control	1.61031943786834
0.00453240311632815	1.61031943786834	0.021	0.007	1	DISC1	control	1.61031943786834
0.00453403374500732	0.751820950905894	0.071	0.041	1	EFCAB2	control	0.751820950905894
0.00455845619306571	-2.33716844558	0.017	0.044	1	FAM3A	control	-2.33716844558
0.00455845735797413	-1.54889665797836	0.017	0.044	1	C19ORF48	control	-1.54889665797836
0.00456639811537095	0.847948248202305	0.165	0.119	1	PTPMT1	control	0.847948248202305
0.00456788759083506	-2.11450420936487	0.006	0.028	1	AGK	control	-2.11450420936487
0.00457304767157236	-2.05714385089314	0.006	0.028	1	PAK1IP1	control	-2.05714385089314
0.00457359718761262	-26.8083549071898	0.4	0.337	1	POLD4	control	-26.8083549071898
0.00457820727817343	-1.99740812359492	0.006	0.028	1	PDK1	control	-1.99740812359492
0.00457820727817343	-1.99740812359492	0.006	0.028	1	TUBD1	control	-1.99740812359492
0.00458038299084356	-34.3445959225877	0.017	0.044	1	USP5	control	-34.3445959225877
0.00458083694199762	0.659537462177207	0.033	0.014	1	P2RY13	control	0.659537462177207
0.00460238170232782	-1.40278901510641	0.017	0.044	1	CBLL1	control	-1.40278901510641
0.00460323859104753	1.40006631911738	0.035	0.016	1	SH3TC1	control	1.40006631911738
0.00462683385047066	0.795807563254145	0.058	0.032	1	ABR	control	0.795807563254145
0.00467130747821069	-0.749302160272166	0.025	0.057	1	ZNF75A	control	-0.749302160272166
0.0046715474855032	-2.2361470284708	0.152	0.107	1	UQCRB	control	-2.2361470284708
0.00467829160697731	-2.41099477984207	0.004	0.025	1	SPAG16	control	-2.41099477984207
0.00469263309562641	-2.20661136048739	0.004	0.025	1	RP11-861A13.4	control	-2.20661136048739
0.00472544712809945	5.05266366687179	0.258	0.2	1	CAPZA2	control	5.05266366687179
0.00472889577572624	-3.0388550059019	0.185	0.135	1	RNF149	control	-3.0388550059019
0.00473187237150908	-0.792178672075534	0.052	0.092	1	ENOPH1	control	-0.792178672075534
0.00475172584464159	-0.966853140020527	0.017	0.044	1	GCDH	control	-0.966853140020527
0.00475238424184888	-0.958439839639593	0.067	0.109	1	AIMP1	control	-0.958439839639593
0.0047965844442847	-1.31367962718182	0.025	0.056	1	PIGH	control	-1.31367962718182
0.00480748496248545	1.1172758203184	0.04	0.019	1	GAB3	control	1.1172758203184
0.00481079391594188	-1.89728843811241	0.008	0.032	1	UBE4A	control	-1.89728843811241
0.00481762702314416	-1.84525610264791	0.008	0.032	1	NIF3L1	control	-1.84525610264791
0.00482268561719324	-0.832953348298366	0.044	0.081	1	LYRM1	control	-0.832953348298366
0.00482554104880147	0.998949850814778	0.042	0.02	1	NFKBIE	control	0.998949850814778
0.00482892839760952	-9.37297177337847	0.223	0.167	1	ABI3	control	-9.37297177337847
0.00483256625272201	-0.660639241217654	0.065	0.108	1	MGEA5	control	-0.660639241217654
0.00483830637267806	-10.0855881612055	0.092	0.057	1	MAT2A	control	-10.0855881612055
0.00487405730360297	-62.3380003685365	0.031	0.064	1	ZBP1	control	-62.3380003685365
0.00488470118817877	-1.21253280632408	0.033	0.067	1	PARP8	control	-1.21253280632408
0.00488667444779452	-2.0504020807786	0.01	0.035	1	MCM7	control	-2.0504020807786
0.00488801547278634	-21.7431307816412	0.013	0.038	1	TBC1D15	control	-21.7431307816412
0.00488801547278634	-1.5726260674412	0.013	0.038	1	C12ORF79	control	-1.5726260674412
0.00488801547278634	-1.5726260674412	0.013	0.038	1	TRMU	control	-1.5726260674412
0.00489906489803522	-40.6420367513357	0.079	0.124	1	TMEM126B	control	-40.6420367513357
0.00490191723518522	0.401715659047508	0.127	0.085	1	PTK2B	control	0.401715659047508
0.00490319886905601	-2.14779641176579	0.01	0.035	1	ZNF880	control	-2.14779641176579
0.00491041791656966	-8.96488268118952	0.031	0.064	1	CCDC174	control	-8.96488268118952
0.00492527366169225	-43.0657826631356	0.04	0.076	1	ALG5	control	-43.0657826631356
0.00492959057866803	-3.92638130002644	0.048	0.086	1	THAP7	control	-3.92638130002644
0.00497277288536553	-1.5892968757117	0.021	0.05	1	RRP1B	control	-1.5892968757117
0.00498381130998518	-1.12862692599073	0.031	0.064	1	CCNB1IP1	control	-1.12862692599073
0.00502036755417943	-54.9850305143259	0.181	0.239	1	MAF1	control	-54.9850305143259
0.00502857178802538	1.1068140198064	0.075	0.044	1	ZFAND3	control	1.1068140198064
0.00503789095692502	1.37259736299307	0.027	0.011	1	SLC35F6	control	1.37259736299307
0.00504714269251646	-44.4434612086365	0.017	0.044	1	FBXO21	control	-44.4434612086365
0.00504714364829654	-38.6726815083826	0.017	0.044	1	UBLCP1	control	-38.6726815083826
0.00509585291504833	-7.24235322338683	0.329	0.386	1	EIF3E	control	-7.24235322338683
0.00509742080135376	-2.73345925249572	0.002	0.02	1	DAAM1	control	-2.73345925249572
0.00509742080135376	-2.73345925249572	0.002	0.02	1	DCAKD	control	-2.73345925249572
0.00510179461592861	-2.64807176861664	0.002	0.02	1	CXCR5	control	-2.64807176861664
0.00510521513275214	-2.67073938540935	0.006	0.028	1	SH2D1B	control	-2.67073938540935
0.00511997204780123	-38.672681045086	0.017	0.044	1	PAXIP1-AS1	control	-38.672681045086
0.00513217996512037	-1.34922476660898	0.017	0.044	1	NIFK-AS1	control	-1.34922476660898
0.00513422068422278	-2.20348521163222	0.006	0.028	1	RPS17	control	-2.20348521163222
0.0051357345086658	-0.920062748045579	0.029	0.062	1	AKAP17A	control	-0.920062748045579
0.00513726884164592	-48.7908269094806	0.035	0.07	1	C16ORF80	control	-48.7908269094806
0.0051400199058584	-2.61898724426732	0.006	0.028	1	CEP78	control	-2.61898724426732
0.00514581978121029	-2.09366674058016	0.006	0.028	1	AASDH	control	-2.09366674058016
0.00514581978121029	-2.09366674058016	0.006	0.028	1	ZNF444	control	-2.09366674058016
0.00515907325850657	-14.4204507521139	0.033	0.067	1	GOLT1B	control	-14.4204507521139
0.00516756767792241	-1.91147223737568	0.006	0.028	1	OSER1-AS1	control	-1.91147223737568
0.00517737204649553	-1.35948548524837	0.023	0.053	1	C16ORF87	control	-1.35948548524837
0.0051851792111612	0.660026845524625	0.133	0.091	1	STAT6	control	0.660026845524625
0.00520803651721513	-10.8156668141056	0.24	0.184	1	DDT	control	-10.8156668141056
0.00525866554222435	0.791611939207462	0.052	0.027	1	RRBP1	control	0.791611939207462
0.00528168006019421	-2.45059976760441	0.004	0.024	1	PHLDA1	control	-2.45059976760441
0.00528593001789723	-2.38743498279752	0.004	0.024	1	HMGCS1	control	-2.38743498279752
0.00529017678212624	-3.59315884340116	0.004	0.024	1	MBNL2	control	-3.59315884340116
0.00533516800031301	-1.48529325425596	0.019	0.047	1	USP11	control	-1.48529325425596
0.00534910325733259	0.904389228412743	0.075	0.044	1	SCCPDH	control	0.904389228412743
0.00535701235561517	-0.864373372899476	0.171	0.125	1	AKR7A2	control	-0.864373372899476
0.00537975764405887	55.3081260336295	0.075	0.044	1	SIK1	control	55.3081260336295
0.00539258498294778	-73.9317368513684	0.179	0.238	1	NOL7	control	-73.9317368513684
0.0054061963032621	-1.28379080854979	0.004	0.024	1	TGDS	control	-1.28379080854979
0.00541111816876592	-1.82563224616648	0.008	0.031	1	UNG	control	-1.82563224616648
0.00544676939218211	-1.23758878258631	0.019	0.047	1	PPP3CB	control	-1.23758878258631
0.00546055059989388	-78.5512946553205	0.079	0.121	1	CCL4	control	-78.5512946553205
0.00549207008150087	-1.7210929835406	0.01	0.034	1	ALDOC	control	-1.7210929835406
0.0054995020587184	-47.5294301206851	0.035	0.07	1	PWP1	control	-47.5294301206851
0.00549970595519437	-0.854413578933919	0.073	0.116	1	SNRPA	control	-0.854413578933919
0.00552267802140388	1.28047461066097	0.029	0.012	1	ARHGAP18	control	1.28047461066097
0.00554109481863655	-1.06404546613434	0.052	0.091	1	CCDC88C	control	-1.06404546613434
0.00555278800870919	-0.800699215508671	0.058	0.099	1	TMUB1	control	-0.800699215508671
0.00557251091125184	0.829693443354227	0.058	0.032	1	WDR41	control	0.829693443354227
0.00557844414630819	-0.426402132177832	0.05	0.089	1	SAFB	control	-0.426402132177832
0.00557914840994468	-0.74489954410228	0.04	0.075	1	STIP1	control	-0.74489954410228
0.00559475581749885	44.6435530631595	0.092	0.057	1	RAB1B	control	44.6435530631595
0.00560016389929123	1.40208891842168	0.019	0.006	1	CPEB2	control	1.40208891842168
0.00562247566078329	-7.41618913126115	0.606	0.525	1	HCST	control	-7.41618913126115
0.00563014485592466	-44.2290050191002	0.406	0.345	1	DBI	control	-44.2290050191002
0.00565355506262454	-1.48730324374542	0.017	0.044	1	TAF6	control	-1.48730324374542
0.0056591979058748	-50.7409020375564	0.079	0.124	1	MAPK1IP1L	control	-50.7409020375564
0.00566321786726669	-51.7620288787492	0.023	0.008	1	ARSD	control	-51.7620288787492
0.00567678817398665	-6.48764719124942	0.808	0.843	1	EEF2	control	-6.48764719124942
0.00568032683665158	0.929977110158645	0.075	0.044	1	ZNF580	control	0.929977110158645
0.00568046499038387	-1.41291100526815	0.017	0.044	1	GSKIP	control	-1.41291100526815
0.00568244697724441	20.0535115918497	0.348	0.286	1	IGBP1	control	20.0535115918497
0.00569752890096099	-0.969329035516614	0.042	0.077	1	CRTC3	control	-0.969329035516614
0.0057595679967091	-2.00665897341891	0.023	0.052	1	KPNA3	control	-2.00665897341891
0.00576974748019263	-4.63172800106717	0.169	0.123	1	ADIPOR1	control	-4.63172800106717
0.00577178987634874	0.504781389529495	0.058	0.032	1	COL4A3BP	control	0.504781389529495
0.00577237218403161	-5.14005659590245	0.058	0.098	1	KLHDC2	control	-5.14005659590245
0.00577468440396513	-9.19142643254931	0.021	0.05	1	HSPBP1	control	-9.19142643254931
0.00577609824267034	-2.70263143273039	0.002	0.02	1	AMN1	control	-2.70263143273039
0.00577609824267034	-2.70263143273039	0.002	0.02	1	MAF	control	-2.70263143273039
0.00577924760642255	-0.581854503591119	0.075	0.119	1	IRF3	control	-0.581854503591119
0.00580284454878186	-2.01343475386674	0.006	0.027	1	SKA2	control	-2.01343475386674
0.00580594686326448	44.2689568059632	0.056	0.031	1	MDP1	control	44.2689568059632
0.00580936011562382	-1.95182173550982	0.006	0.027	1	RRN3	control	-1.95182173550982
0.00581526180611302	-0.728507840607924	0.046	0.083	1	RDH11	control	-0.728507840607924
0.00582591434054897	-1.96868931049927	0.177	0.129	1	XRN2	control	-1.96868931049927
0.00584661200197881	-1.64224352901428	0.225	0.288	1	TMED2	control	-1.64224352901428
0.00584963332413483	1.53502850152373	0.042	0.02	1	CLCN7	control	1.53502850152373
0.00586680377205581	1.23233363320153	0.031	0.013	1	TGIF2	control	1.23233363320153
0.00587474593065543	-7.55720621984862	0.079	0.048	1	TNFSF12	control	-7.55720621984862
0.00591161368294604	-0.781504203974645	0.071	0.114	1	CCDC53	control	-0.781504203974645
0.00592128933429937	-1.48983943594234	0.015	0.04	1	PTPN22	control	-1.48983943594234
0.00593688130642199	45.8000799010741	0.006	0.027	1	PIGU	control	45.8000799010741
0.00594478964578454	1.00034786619897	0.031	0.013	1	DGAT1	control	1.00034786619897
0.00596393899261882	1.11899440164144	0.044	0.022	1	SWSAP1	control	1.11899440164144
0.00597250373548148	-10.115144812292	0.004	0.024	1	ADAL	control	-10.115144812292
0.00598571055687346	0.892493877992409	0.031	0.013	1	RP5-1091N2.9	control	0.892493877992409
0.00598743584373029	-56.7654050038772	0.027	0.058	1	ELP6	control	-56.7654050038772
0.0059983088638334	-0.72336713536647	0.108	0.157	1	TAX1BP1	control	-0.72336713536647
0.00602572238380032	-71.4774138133974	0.056	0.095	1	SAMSN1	control	-71.4774138133974
0.00602867543119059	-0.781662634256543	0.075	0.118	1	CRLF3	control	-0.781662634256543
0.00605339926133349	12.1753431785568	0.294	0.359	1	SERBP1	control	12.1753431785568
0.00606613031904117	-47.2117760943152	0.046	0.082	1	SCFD1	control	-47.2117760943152
0.00607672208204041	-3.44354306207844	0.013	0.037	1	CMTR2	control	-3.44354306207844
0.00609248858108029	1.19050558300409	0.033	0.015	1	DGCR6	control	1.19050558300409
0.0060987447884139	-32.2643049965856	0.394	0.332	1	PLP2	control	-32.2643049965856
0.00610547070509763	-1.2587079157504	0.004	0.024	1	HPGD	control	-1.2587079157504
0.006125688865133	-0.980611510586135	0.027	0.058	1	FKBP4	control	-0.980611510586135
0.00612591866255559	-42.2559346739653	0.262	0.208	1	MX1	control	-42.2559346739653
0.00613999935427496	-1.87175142780806	0.01	0.034	1	VCPKMT	control	-1.87175142780806
0.00615533484437816	-0.991288794052929	0.048	0.085	1	CRYZL1	control	-0.991288794052929
0.00616057872588581	-1.65475463383354	0.01	0.034	1	RFC4	control	-1.65475463383354
0.00616057872588581	-1.65475463383354	0.01	0.034	1	SPNS3	control	-1.65475463383354
0.00617035273674582	19.1651769422362	0.069	0.111	1	PRPF38A	control	19.1651769422362
0.0061951740709895	-0.402206659806795	0.094	0.141	1	ELF1	control	-0.402206659806795
0.00624429806046599	0.665884391682382	0.06	0.034	1	NDRG1	control	0.665884391682382
0.00625799837069746	-0.961042628879138	0.069	0.11	1	PDCD10	control	-0.961042628879138
0.0062795702938716	-1.64212248176798	0.04	0.019	1	SLC44A1	control	-1.64212248176798
0.00634435593676073	-13.2209896316822	0.179	0.132	1	MRPL52	control	-13.2209896316822
0.00636749438864283	-5.8705589662624	0.038	0.071	1	PDZD11	control	-5.8705589662624
0.006402826386607	-0.786881503682768	0.029	0.061	1	UBTF	control	-0.786881503682768
0.00640937067990267	24.3087362464642	0.104	0.153	1	NOP56	control	24.3087362464642
0.00641507034318432	0.822715452599507	0.052	0.028	1	MAN2C1	control	0.822715452599507
0.00643320191930726	-33.7926192167013	0.025	0.055	1	MRPL42	control	-33.7926192167013
0.00646145895288134	-45.439521628448	0.402	0.339	1	EIF3M	control	-45.439521628448
0.00649897238038036	1.39012014204849	0.025	0.01	1	PPP2CB	control	1.39012014204849
0.00649897238038036	1.39012014204849	0.025	0.01	1	TBC1D10B	control	1.39012014204849
0.00649897238038036	1.39012014204849	0.025	0.01	1	SLFN11	control	1.39012014204849
0.00651440038372659	-3.75436305659588	0.025	0.055	1	DBP	control	-3.75436305659588
0.00653507967255416	-2.29896862194893	0.085	0.13	1	SORL1	control	-2.29896862194893
0.00653746015666827	-3.09672998172045	0.002	0.019	1	FCRL2	control	-3.09672998172045
0.00654314243342847	-2.7552027335126	0.002	0.019	1	AGMAT	control	-2.7552027335126
0.00654479868348611	-49.5821048621276	0.154	0.11	1	SMIM12	control	-49.5821048621276
0.00654597374265679	-2.67113046734956	0.002	0.019	1	ITPR3	control	-2.67113046734956
0.00655122070512377	-2.5818541063726	0.002	0.019	1	KIFAP3	control	-2.5818541063726
0.00655122070512377	-2.5818541063726	0.002	0.019	1	TRUB1	control	-2.5818541063726
0.00659646701793355	-1.14946083388173	0.027	0.057	1	PPP1R35	control	-1.14946083388173
0.00660654747564194	-0.962346291425298	0.035	0.069	1	SMARCA5	control	-0.962346291425298
0.00667385623903663	2.55017232003051	0.038	0.071	1	TMEM223	control	2.55017232003051
0.0067211499385433	1.73608894387039	0.017	0.005	1	RABGEF1	control	1.73608894387039
0.0067211499385433	1.73608894387039	0.017	0.005	1	RP11-386G11.5	control	1.73608894387039
0.00672292547212219	0.831404282720523	0.05	0.026	1	ASAP1	control	0.831404282720523
0.00674828330410145	-2.33912876987555	0.004	0.023	1	LINC00665	control	-2.33912876987555
0.00675369210287928	-2.44951924635969	0.004	0.023	1	TLE1	control	-2.44951924635969
0.00675750384341858	0.830985978661298	0.017	0.005	1	PLAGL1	control	0.830985978661298
0.00675750384341858	1.43192921451336	0.017	0.005	1	TMOD2	control	1.43192921451336
0.00682396431452454	0.811050075769556	0.069	0.04	1	TMEM189	control	0.811050075769556
0.00683255480328218	-1.72926045601678	0.008	0.03	1	ZMYM5	control	-1.72926045601678
0.00684951092753558	-0.729893114156704	0.344	0.289	1	MDH2	control	-0.729893114156704
0.00684996620049051	-1.32479247869147	0.021	0.049	1	CCDC47	control	-1.32479247869147
0.00688131375167856	38.8914770434127	0.09	0.134	1	ATG12	control	38.8914770434127
0.00689473730208634	0.53013128896537	0.075	0.045	1	TIMM50	control	0.53013128896537
0.00690876480295142	-1.58521825508308	0.01	0.033	1	PIGK	control	-1.58521825508308
0.00692540511649487	-10.6514032048408	0.069	0.11	1	UBA2	control	-10.6514032048408
0.00692803871275736	0.332210312213227	0.225	0.172	1	C7ORF73	control	0.332210312213227
0.00700227673316409	-1.42296247374884	0.017	0.043	1	RBM26	control	-1.42296247374884
0.00700298984289319	-0.97696568183604	0.013	0.037	1	FAM219B	control	-0.97696568183604
0.00702915795129692	-42.8963295033242	0.112	0.075	1	MTCH2	control	-42.8963295033242
0.00703524228362067	-1.34508421878299	0.017	0.043	1	RPRD2	control	-1.34508421878299
0.00706631372094586	-0.648175522097428	0.09	0.134	1	ZFAND1	control	-0.648175522097428
0.00708361836573317	1.57588246923257	0.027	0.011	1	ACACA	control	1.57588246923257
0.00708542706568417	-109.713874277627	0.321	0.383	1	C4ORF3	control	-109.713874277627
0.00712919090349927	-0.967661716140167	0.054	0.092	1	GPATCH8	control	-0.967661716140167
0.00716082277402175	-6.74630913825683	0.017	0.043	1	IFIT5	control	-6.74630913825683
0.00716466767842653	1.301577527921	0.021	0.007	1	MAMDC4	control	1.301577527921
0.00716875296557384	1.312681085491	0.027	0.011	1	GORASP1	control	1.312681085491
0.0072185876872143	-21.477783823652	0.098	0.063	1	DESI1	control	-21.477783823652
0.0072768943582946	-41.9809950299706	0.092	0.136	1	SDHAF2	control	-41.9809950299706
0.0073025354222398	-6.8078191672144	0.019	0.045	1	NR2C2AP	control	-6.8078191672144
0.00731381883209666	-1.13392938250827	0.102	0.149	1	RSRC2	control	-1.13392938250827
0.00731593763999893	-0.86403543904678	0.023	0.051	1	LYRM9	control	-0.86403543904678
0.00732575515947782	-1.13927206475071	0.04	0.073	1	INPP4B	control	-1.13927206475071
0.00733473557292726	-11.3823304974344	0.229	0.288	1	FBL	control	-11.3823304974344
0.00735231660281405	-2.029285301568	0.006	0.026	1	MYBL1	control	-2.029285301568
0.00737734625576455	-1.27178502813922	0.019	0.045	1	UHMK1	control	-1.27178502813922
0.00738957746447593	-32.1352271856177	0.06	0.099	1	ORAI1	control	-32.1352271856177
0.00741948315787872	-2.63892630172009	0.002	0.019	1	ZEB1	control	-2.63892630172009
0.00741948315787872	-2.63892630172009	0.002	0.019	1	SLC25A42	control	-2.63892630172009
0.00742523574854546	-2.54756952544755	0.002	0.019	1	TM7SF2	control	-2.54756952544755
0.00743506321843122	-0.795915571270397	0.035	0.068	1	DPM3	control	-0.795915571270397
